ClassName,MethodName,ReturnType,AccessLevel,Static,Async,Parameters
"FusionEditorConfigImporter","OnImportAsset","void","public",False,False,"AssetImportContext ctx"
"AssetObjectEditor","OnInspectorGUI","void","public",False,False,""
"ChangeDllManager","ChangeDllModeToSharedDebug","void","public",True,False,""
"ChangeDllManager","ChangeDllModeToSharedRelease","void","public",True,False,""
"ChangeDllManager","ChangeDllMode","void","private",True,False,"NetworkRunner.BuildTypes buildType"
"ChangeDllManager","GetBuildTypeExtension","string","private",False,False,"NetworkRunner.BuildTypes referenceBuildType"
"ChangeDllManager","GetBuildTypeSubFolder","string","private",False,False,"NetworkRunner.BuildTypes referenceBuildModes"
"FixedBufferPropertyAttributeDrawer","GetPropertyHeight","float","public",False,False,"SerializedProperty property; GUIContent label"
"FixedBufferPropertyAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"FixedBufferPropertyAttributeDrawer","DoFloatField","void","private",False,False,"Rect position; SerializedProperty property; GUIContent label; IUnityValueSurrogate<float> surrogate"
"FixedBufferPropertyAttributeDrawer","DoFloatVectorProperty","void","private",False,False,"Rect position; SerializedProperty property; GUIContent label; int count; IUnityValueSurrogate<T> readerWriter"
"FixedBufferPropertyAttributeDrawer","GetFixedBufferProperty","SerializedProperty","private",False,False,"SerializedProperty prop"
"FixedBufferPropertyAttributeDrawer","NeedsSurrogate","bool","private",False,False,"SerializedProperty property"
"FixedBufferPropertyAttributeDrawer","UpdateSurrogateFromFixedBuffer","bool","private",False,False,"SerializedProperty sp; UnitySurrogateBase surrogate; bool write; bool force"
"SurrogatePool","SurrogatePool","«ctor»","public",False,False,""
"SurrogatePool","Acquire","PropertyEntry","public",False,False,"FieldInfo field; int capacity; SerializedProperty property; Type type"
"INetworkPrefabSourceDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"INetworkPrefabSourceDrawer","DrawThumbnailPrefix","Rect","public",True,False,"Rect position; INetworkPrefabSource source"
"INetworkPrefabSourceDrawer","DrawThumbnail","void","public",True,False,"Rect position; INetworkPrefabSource source"
"INetworkPrefabSourceDrawer","DrawSourceObjectPicker","INetworkPrefabSource","public",True,False,"Rect position; GUIContent label; INetworkPrefabSource source"
"INetworkPrefabSourceDrawer","GetPropertyHeight","float","public",False,False,"SerializedProperty property; GUIContent label"
"NetworkBoolDrawer","OnGUI","void","public",False,False,"Rect position; SerializedProperty property; GUIContent label"
"NetworkObjectGuidDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"NetworkObjectGuidDrawer","GetValue","NetworkObjectGuid","public",True,False,"SerializedProperty property"
"NetworkObjectGuidDrawer","SetValue","void","public",True,False,"SerializedProperty property; NetworkObjectGuid guid"
"NetworkPrefabAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"NetworkPrefabRefDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"NetworkPrefabRefDrawer","DrawNetworkPrefabPicker","NetworkObject","public",True,False,"Rect position; GUIContent label; NetworkObject prefab"
"NetworkStringDrawer","NetworkStringDrawer","«ctor»","public",False,False,""
"NetworkStringDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"SceneRefDrawer","OnGUI","void","public",False,False,"Rect position; SerializedProperty property; GUIContent label"
"SerializableDictionaryDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"SerializableDictionaryDrawer","GetPropertyHeight","float","public",False,False,"SerializedProperty property; GUIContent label"
"SerializableDictionaryDrawer","VerifyDictionary","string","private",True,False,"SerializedProperty prop; string keyPropertyName"
"TickRateDrawer","GetPropertyHeight","float","public",False,False,"SerializedProperty property; GUIContent label"
"TickRateDrawer","DrawPopup","int","private",False,False,"ref Rect labelRect; ref Rect fieldRect; float rowHeight; GUIContent guiContent; int[] sliderValues; int[] values; GUIContent[] options; int currentValue; int offset = 0"
"TickRateDrawer","OnGUI","void","public",False,False,"Rect position; SerializedProperty property; GUIContent label"
"TickRateDrawer","GetIndexForClientRate","int","private",False,False,"int clientRate"
"TickRateDrawer","ExtractClientRates","void","private",True,False,""
"TickRateDrawer","GetSelectionValue","TickRate.Selection","private",True,False,"SerializedProperty property"
"TickRateDrawer","GetValueFromFieldName","object","private",True,False,"string name; object obj; BindingFlags bindings = BindingFlags.Instance | BindingFlags.Static | BindingFlags.Public | BindingFlags.NonPublic"
"EditorRecompileHook","EditorRecompileHook","«ctor»","private",True,False,""
"EditorRecompileHook","ShutdownRunners","void","private",True,False,""
"EditorRecompileHook","StoreConfigPath","void","private",True,False,""
"FusionAssistants","EnsureComponentExists","T","public",True,False,"this GameObject go"
"FusionAssistants","EnsureComponentsExistInScene","GameObject","public",True,False,"string preferredGameObjectName; params Type[] components"
"FusionAssistants","EnsureExistsInScene","T","public",True,False,"string preferredGameObjectName = null; GameObject onThisObject = null; params Type[] otherRequiredComponents"
"FusionAssistants","CreatePrimitive","GameObject","public",True,False,"PrimitiveType? primitive; string name; Vector3? position; Quaternion? rotation; Vector3? scale; Transform parent; Material material; params Type[] addComponents"
"FusionAssistants","EnsureComponentHasVisibilityNode","EnableOnSingleRunner","internal",True,False,"this Component component"
"HierarchyIteratorExtensions","GetObjectId","int","public",True,False,"this HierarchyIterator iterator"
"HierarchyIteratorExtensions","GetAssetGuid","GUID","public",True,False,"this HierarchyIterator iterator"
"LazyLoadReferenceExtensions","GetObjectId","int","public",True,False,"this LazyLoadReference<T> obj"
"ObjectExtensions","GetObjectId","int","public",True,False,"this UnityEngine.Object obj"
"FusionBootstrapEditor","OnInspectorGUI","void","public",False,False,""
"FusionBuildTriggers","OnPreprocessBuild","void","public",False,False,"BuildReport report"
"NetworkAssetSourceFactoryContext","NetworkAssetSourceFactoryContext","«ctor»","public",False,False,"string assetGuid; ObjectIdType instanceID; string assetName; bool isMainAsset"
"NetworkAssetSourceFactoryContext","NetworkAssetSourceFactoryContext","«ctor»","public",False,False,"HierarchyIteratorType hierarchyProperty"
"NetworkAssetSourceFactoryContext","NetworkAssetSourceFactoryContext","«ctor»","public",False,False,"UnityEngine.Object obj"
"NetworkAssetSourceFactoryResource","TryCreateInternal","bool","protected",False,False,"in NetworkAssetSourceFactoryContext context; out TSource result"
"NetworkAssetSourceFactoryStatic","TryCreateInternal","bool","protected",False,False,"in NetworkAssetSourceFactoryContext context; out TSource result"
"AssetDatabaseUtils","SetAssetAndTheMainAssetDirty","void","public",True,False,"UnityEngine.Object obj"
"AssetDatabaseUtils","GetAssetPathOrThrow","string","public",True,False,"ObjectIdType instanceID"
"AssetDatabaseUtils","GetAssetPathOrThrow","string","public",True,False,"UnityEngine.Object obj"
"AssetDatabaseUtils","GetAssetPathOrThrow","string","public",True,False,"string assetGuid"
"AssetDatabaseUtils","GetAssetGuidOrThrow","string","public",True,False,"string assetPath"
"AssetDatabaseUtils","GetAssetGuidOrThrow","string","public",True,False,"ObjectIdType instanceId"
"AssetDatabaseUtils","GetAssetGuidOrThrow","string","public",True,False,"UnityEngine.Object obj"
"AssetDatabaseUtils","GetGUIDAndLocalFileIdentifierOrThrow","(string, long)","public",True,False,"LazyLoadReference<T> reference"
"AssetDatabaseUtils","GetGUIDAndLocalFileIdentifierOrThrow","(string, long)","public",True,False,"UnityEngine.Object obj"
"AssetDatabaseUtils","GetGUIDAndLocalFileIdentifierOrThrow","(string, long)","public",True,False,"ObjectIdType instanceId"
"AssetDatabaseUtils","MoveAssetOrThrow","void","public",True,False,"string source; string destination"
"AssetDatabaseUtils","HasLabel","bool","public",True,False,"string assetPath; string label"
"AssetDatabaseUtils","HasLabel","bool","public",True,False,"UnityEngine.Object obj; string label"
"AssetDatabaseUtils","HasLabel","bool","public",True,False,"GUID guid; string label"
"AssetDatabaseUtils","HasAnyLabel","bool","public",True,False,"string assetPath; params string[] labels"
"AssetDatabaseUtils","HasAnyLabel","bool","public",True,False,"UnityEngine.Object asset; params string[] labels"
"AssetDatabaseUtils","SetLabel","bool","public",True,False,"string assetPath; string label; bool present"
"AssetDatabaseUtils","SetLabel","bool","public",True,False,"UnityEngine.Object obj; string label; bool present"
"AssetDatabaseUtils","SetLabels","bool","public",True,False,"string assetPath; string[] labels"
"AssetDatabaseUtils","HasScriptingDefineSymbol","bool","public",True,False,"NamedBuildTarget target; string value"
"AssetDatabaseUtils","HasScriptingDefineSymbol","bool","public",True,False,"BuildTargetGroup group; string value"
"AssetDatabaseUtils","SetScriptableObjectType","T","public",True,False,"ScriptableObject obj"
"AssetDatabaseUtils","SetScriptableObjectType","ScriptableObject","public",True,False,"ScriptableObject obj; Type type"
"AssetDatabaseUtils","IsEnumValueObsolete","bool","private",True,False,"string valueName"
"AssetDatabaseUtils","HasScriptingDefineSymbol","bool?","public",True,False,"string value"
"AssetDatabaseUtils","UpdateScriptingDefineSymbol","void","public",True,False,"BuildTargetGroup group; string define; bool enable"
"AssetDatabaseUtils","UpdateScriptingDefineSymbol","void","public",True,False,"string define; bool enable"
"AssetDatabaseUtils","UpdateScriptingDefineSymbol","void","internal",True,False,"BuildTargetGroup group; IEnumerable<string> definesToAdd; IEnumerable<string> definesToRemove"
"AssetDatabaseUtils","UpdateScriptingDefineSymbol","void","internal",True,False,"IEnumerable<string> definesToAdd; IEnumerable<string> definesToRemove"
"AssetDatabaseUtils","UpdateScriptingDefineSymbolInternal","void","private",True,False,"IEnumerable<BuildTargetGroup> groups; IEnumerable<string> definesToAdd; IEnumerable<string> definesToRemove"
"AssetDatabaseUtils","IterateAssets","AssetEnumerable","public",True,False,"string root = null; string label = null"
"AssetDatabaseUtils","IterateAssets","AssetEnumerable","public",True,False,"string root = null; string label = null; Type type = null"
"AssetDatabaseUtils","IsPathWritable","bool","public",True,False,"string path"
"AssetDatabaseUtils","IsPackageHidden","bool","private",True,False,"UnityEditor.PackageManager.PackageInfo info"
"AssetDatabaseUtils","GetMainAssetTypeFromGUID","Type","internal",True,False,"GUID guid"
"AssetDatabaseUtils","RegisterCustomDependencyWithMppmWorkaround","void","public",True,False,"string customDependency; Hash128 hash"
"AssetDatabaseUtils","GetAddress","string","public",True,False,"UnityEngine.Object asset"
"AssetDatabaseUtils","GetAddress","string","public",True,False,"string guid"
"AssetEnumerator","AssetEnumerator","«ctor»","public",False,False,"string root; string label; Type type"
"AssetEnumerator","MoveNext","bool","public",False,False,""
"AssetEnumerator","Reset","void","public",False,False,""
"AssetEnumerator","Dispose","void","public",False,False,""
"AssetEnumerator","MakeSearchFilter","string","private",True,False,"string label; Type type"
"AssetEnumerable","AssetEnumerable","«ctor»","public",False,False,"string root; string label; Type type"
"AssetEnumerable","GetEnumerator","AssetEnumerator","public",False,False,""
"AssetEnumerable","GetEnumerator","IEnumerator<HierarchyIteratorType>","private",False,False,""
"AssetEnumerable","GetEnumerator","IEnumerator","private",False,False,""
"EditorButtonDrawer","Draw","void","public",False,False,"Editor editor"
"EditorButtonDrawer","Refresh","void","private",False,False,"Editor editor"
"EnumDrawer","EnsureInitialized","bool","public",False,False,"Type enumType; bool includeFields"
"EnumDrawer","Draw","void","public",False,False,"Rect position; SerializedProperty property; Type enumType; bool isEnum"
"HashCodeUtilities","GetHashDeterministic","int","public",True,False,"this string str; int initialHash = InitialHash"
"HashCodeUtilities","CombineHashCodes","int","public",True,False,"int a; int b"
"HashCodeUtilities","CombineHashCodes","int","public",True,False,"int a; int b; int c"
"HashCodeUtilities","GetArrayHashCode","int","public",True,False,"T* ptr; int length; int initialHash = InitialHash"
"HashCodeUtilities","GetHashCodeDeterministic","int","public",True,False,"byte[] data; int initialHash = 0"
"HashCodeUtilities","GetHashCodeDeterministic","int","public",True,False,"string data; int initialHash = 0"
"HashCodeUtilities","GetHashCodeDeterministic","int","public",True,False,"T data; int initialHash = 0"
"HashCodeUtilities","GetHashCodeDeterministic","int","public",True,False,"T* data; int initialHash = 0"
"LazyAsset","LazyAsset","«ctor»","public",False,False,"Func<T> factory"
"LazyGUIStyle","LazyGUIStyle","«ctor»","public",False,False,"Func<List<Object>, GUIStyle> factory"
"LazyGUIStyle","Create","LazyGUIStyle","public",True,False,"Func<List<Object>, GUIStyle> factory"
"LazyGUIStyle","CalcSize","Vector2","public",False,False,"GUIContent content"
"LazyGUIStyle","Draw","void","public",False,False,"Rect position; GUIContent content; bool isHover; bool isActive; bool on; bool hasKeyboardFocus"
"LazyGUIStyle","Draw","void","public",False,False,"Rect position; bool isHover; bool isActive; bool on; bool hasKeyboardFocus"
"LazyGUIStyle","CalcHeight","float","public",False,False,"GUIContent content; float width"
"LazyGUIContent","LazyGUIContent","«ctor»","public",False,False,"Func<List<Object>, GUIContent> factory"
"LazyGUIContent","Create","LazyGUIContent","public",True,False,"Func<List<Object>, GUIContent> factory"
"LazyAsset","Create","LazyAsset<T>","public",True,False,"Func<T> factory"
"LogSettingsDrawer","EnsureInitialized","void","private",False,False,""
"LogSettingsDrawer","DrawLayoutLevelEnumOnly","void","public",False,False,"ScriptableObject editor"
"LogSettingsDrawer","DrawLogLevelEnum","void","public",False,False,"Rect rect"
"LogSettingsDrawer","DrawLayout","void","public",False,False,"ScriptableObject editor; bool inlineHelp = true"
"LogSettingsDrawer","SetLogLevel","void","private",False,False,"LogLevel activeLogLevel"
"LogSettingsDrawer","SetTraceChannels","void","private",False,False,"TraceChannels activeTraceChannels"
"LogSettingsDrawer","GetActiveBuildTargetDefinedLogLevel","LogLevel?","public",False,False,""
"LogSettingsDrawer","GetActiveBuildTargetDefinedTraceChannels","TraceChannels","private",False,False,""
"LogSettingsDrawer","GetAllBuildTargetsDefinedLogLevel","LogLevel?","private",False,False,""
"LogSettingsDrawer","GetAllBuildTargetsDefinedTraceChannels","TraceChannels?","private",False,False,""
"LogSettingsDrawer","GetDefinedLogLevel","LogLevel?","private",False,False,"NamedBuildTarget group"
"LogSettingsDrawer","GetDefinedTraceChannels","TraceChannels","private",False,False,"NamedBuildTarget group"
"LogSettingsDrawer","UpdateDefines","void","private",False,False,""
"PathUtils","TryMakeRelativeToFolder","bool","public",True,False,"string path; string folderWithSlashes; out string result"
"PathUtils","MakeRelativeToFolder","bool","public",True,False,"string path; string folder; out string result"
"PathUtils","MakeSane","string","public",True,False,"string path"
"PathUtils","Normalize","string","public",True,False,"string path"
"PathUtils","GetPathWithoutExtension","string","public",True,False,"string path"
"FusionCodeDoc","FindEntry","GUIContent","public",True,False,"MemberInfo member; bool addTypeInfo = true"
"FusionCodeDoc","FindEntry","GUIContent","public",True,False,"FieldInfo field; bool addTypeInfo = true"
"FusionCodeDoc","FindEntry","GUIContent","public",True,False,"PropertyInfo property"
"FusionCodeDoc","FindEntry","GUIContent","public",True,False,"MethodInfo method"
"FusionCodeDoc","FindEntry","GUIContent","public",True,False,"Type type"
"FusionCodeDoc","FindEntry","GUIContent","private",True,False,"MemberInfo member; string key; bool addTypeInfo = true"
"FusionCodeDoc","TryResolveInheritDoc","bool","private",True,False,"string key; out MemberInfoEntry entry"
"FusionCodeDoc","TryGetEntry","bool","private",True,False,"string key; out MemberInfoEntry entry; string assemblyName = null"
"FusionCodeDoc","SanitizeTypeName","string","private",True,False,"Type type"
"FusionCodeDoc","InvalidateCache","void","public",True,False,""
"FusionCodeDoc","TryParseCodeDoc","bool","private",True,False,"string path; out CodeDoc result"
"FusionCodeDoc","Reformat","string","private",True,False,"string summary; bool forTooltip"
"FusionCodeDoc","AppendContent","GUIContent","private",False,False,"GUIContent existing; string append"
"Postprocessor","OnPostprocessAllAssets","void","private",True,False,"string[] importedAssets; string[] deletedAssets; string[] movedAssets; string[] movedFromAssetPaths"
"FusionCustomDependency","FusionCustomDependency","«ctor»","public",False,False,"string name; Func<Hash128?> getter"
"FusionCustomDependency","Refresh","void","public",False,False,"bool forceImmediate = false"
"FusionCustomDependency","Update","void","private",False,False,"bool delayed"
"FusionEditor","PrepareOnInspectorGUI","void","protected",False,False,""
"FusionEditor","DrawEditorButtons","void","protected",False,False,""
"FusionEditor","OnInspectorGUI","void","public",False,False,""
"FusionEditor","DrawScriptPropertyField","void","protected",False,False,""
"FusionEditor","OnEnable","void","protected",False,False,""
"FusionEditor","OnDisable","void","protected",False,False,""
"FusionEditorGUI","GetInlineHelpButtonRect","Rect","internal",True,False,"Rect position; bool expectFoldout = true; bool forScriptHeader = false"
"FusionEditorGUI","DrawInlineHelpButton","bool","internal",True,False,"Rect buttonRect; bool state; bool doButton = true; bool doIcon = true"
"FusionEditorGUI","GetInlineBoxSize","Vector2","internal",True,False,"GUIContent content"
"FusionEditorGUI","DrawInlineBoxUnderProperty","Rect","internal",True,False,"GUIContent content; Rect propertyRect; Color color; bool drawSelector = false; bool hasFoldout = false"
"FusionEditorGUI","DrawScriptHeaderBackground","void","internal",True,False,"Rect position; Color color"
"FusionEditorGUI","DrawScriptHeaderIcon","void","internal",True,False,"Rect position"
"FusionEditorGUI","InjectScriptHeaderDrawer","bool","internal",True,False,"Editor editor"
"FusionEditorGUI","InjectScriptHeaderDrawer","bool","internal",True,False,"Editor editor; out ScriptFieldDrawer drawer"
"FusionEditorGUI","InjectScriptHeaderDrawer","bool","internal",True,False,"SerializedObject serializedObject"
"FusionEditorGUI","InjectScriptHeaderDrawer","bool","internal",True,False,"SerializedObject serializedObject; out ScriptFieldDrawer drawer"
"FusionEditorGUI","SetScriptFieldHidden","void","internal",True,False,"Editor editor; bool hidden"
"FusionEditorGUI","LayoutHelpPrefix","Rect","internal",True,False,"Editor editor; SerializedProperty property"
"FusionEditorGUI","LayoutHelpPrefix","Rect","internal",True,False,"ScriptableObject editor; MemberInfo memberInfo"
"FusionEditorGUI","LayoutHelpPrefix","Rect","internal",True,False,"ScriptableObject editor; string path; GUIContent help"
"FusionEditorGUI","AddDrawer","void","private",True,False,"SerializedProperty property; PropertyDrawer drawer"
"FusionEditorGUI","TryInjectDrawer","bool","private",True,False,"SerializedProperty property; FieldInfo field; Func<PropertyAttribute> attributeFactory; Func<DrawerType> drawerFactory; out DrawerType drawer"
"FusionEditorGUI","IsHelpExpanded","bool","internal",True,False,"object id; int pathHash"
"FusionEditorGUI","IsHelpExpanded","bool","internal",True,False,"object id; string path"
"FusionEditorGUI","SetHelpExpanded","void","internal",True,False,"object id; string path; bool value"
"FusionEditorGUI","SetHelpExpanded","void","internal",True,False,"object id; int pathHash; bool value"
"FusionEditorGUI","HasPropertyDrawer","bool","private",True,False,"IEnumerable<PropertyDrawer> orderedDrawers"
"FusionEditorGUI","GetPropertyDrawer","T","private",True,False,"IEnumerable<PropertyDrawer> orderedDrawers"
"FusionEditorGUI","InsertPropertyDrawerByAttributeOrder","int","internal",True,False,"List<T> orderedDrawers; T drawer"
"LazyAuto","Create","LazyAuto<T>","public",True,False,"Func<T> valueFactory"
"LazyAuto","LazyAuto","«ctor»","public",False,False,"Func<T> valueFactory"
"PropertyDrawerOrderComparer","Compare","int","public",False,False,"PropertyDrawer x; PropertyDrawer y"
"FusionEditorGUI","IfOdin","T","internal",True,False,"T ifOdin; T ifNotOdin"
"FusionEditorGUI","ForwardObjectField","UnityEngine.Object","internal",True,False,"Rect position; UnityEngine.Object value; Type objectType; bool allowSceneObjects"
"FusionEditorGUI","ForwardObjectField","UnityEngine.Object","internal",True,False,"Rect position; GUIContent label; UnityEngine.Object value; Type objectType; bool allowSceneObjects"
"FusionEditorGUI","ForwardPropertyField","bool","internal",True,False,"Rect position; SerializedProperty property; GUIContent label; bool includeChildren; bool lastDrawer = true"
"CustomEditorScope","CustomEditorScope","«ctor»","public",False,False,"SerializedObject so"
"CustomEditorScope","Dispose","void","public",False,False,""
"EnabledScope","EnabledScope","«ctor»","public",False,False,"bool enabled"
"EnabledScope","Dispose","void","public",False,False,""
"BackgroundColorScope","BackgroundColorScope","«ctor»","public",False,False,"Color color"
"BackgroundColorScope","Dispose","void","public",False,False,""
"ColorScope","ColorScope","«ctor»","public",False,False,"Color color"
"ColorScope","Dispose","void","public",False,False,""
"ContentColorScope","ContentColorScope","«ctor»","public",False,False,"Color color"
"ContentColorScope","Dispose","void","public",False,False,""
"FieldWidthScope","FieldWidthScope","«ctor»","public",False,False,"float fieldWidth"
"FieldWidthScope","Dispose","void","public",False,False,""
"HierarchyModeScope","HierarchyModeScope","«ctor»","public",False,False,"bool value"
"HierarchyModeScope","Dispose","void","public",False,False,""
"IndentLevelScope","IndentLevelScope","«ctor»","public",False,False,"int indentLevel"
"IndentLevelScope","Dispose","void","public",False,False,""
"LabelWidthScope","LabelWidthScope","«ctor»","public",False,False,"float labelWidth"
"LabelWidthScope","Dispose","void","public",False,False,""
"ShowMixedValueScope","ShowMixedValueScope","«ctor»","public",False,False,"bool show"
"ShowMixedValueScope","Dispose","void","public",False,False,""
"DisabledGroupScope","DisabledGroupScope","«ctor»","public",False,False,"bool disabled"
"DisabledGroupScope","Dispose","void","public",False,False,""
"PropertyScope","PropertyScope","«ctor»","public",False,False,"Rect position; GUIContent label; SerializedProperty property"
"PropertyScope","Dispose","void","public",False,False,""
"PropertyScopeWithPrefixLabel","PropertyScopeWithPrefixLabel","«ctor»","public",False,False,"Rect position; GUIContent label; SerializedProperty property; out Rect indentedPosition"
"PropertyScopeWithPrefixLabel","Dispose","void","public",False,False,""
"BoxScope","BoxScope","«ctor»","public",False,False,"string message; int indent = 0; float space = 0.0f"
"BoxScope","Dispose","void","public",False,False,""
"WarningScope","WarningScope","«ctor»","public",False,False,"string message; float space = 0.0f"
"WarningScope","Dispose","void","public",False,False,""
"ErrorScope","ErrorScope","«ctor»","public",False,False,"string message; float space = 0.0f"
"ErrorScope","Dispose","void","public",False,False,""
"GUIContentScope","GUIContentScope","«ctor»","public",False,False,"GUIContent content"
"GUIContentScope","Dispose","void","public",False,False,""
"FusionEditorGUI","Decorate","Rect","internal",True,False,"Rect rect; string tooltip; MessageType messageType; bool hasLabel = false; bool drawBorder = true; bool drawButton = true; bool rightAligned = false"
"FusionEditorGUI","AppendTooltip","void","internal",True,False,"string tooltip; ref GUIContent label"
"FusionEditorGUI","ScriptPropertyField","void","internal",True,False,"Editor editor"
"FusionEditorGUI","ScriptPropertyField","void","internal",True,False,"SerializedObject obj"
"FusionEditorGUI","Overlay","void","internal",True,False,"Rect position; string label"
"FusionEditorGUI","Overlay","void","internal",True,False,"Rect position; GUIContent label"
"FusionEditorGUI","GetLinesHeight","float","internal",True,False,"int count"
"FusionEditorGUI","GetLinesHeightWithNarrowModeSupport","float","internal",True,False,"int count"
"FusionEditorGUI","GetDrawerTypeIncludingWorkarounds","System.Type","internal",True,False,"System.Attribute attribute"
"FusionEditorGUI","DisplayTypePickerMenu","void","internal",True,False,"Rect position; Type[] baseTypes; Action<Type> callback; Func<Type, bool> filter; string noneOptionLabel = ""[None]""; Type selectedType = null; FusionEditorGUIDisplayTypePickerMenuFlags flags = FusionEditorGUIDisplayTypePickerMenuFlags.Default"
"FusionEditorGUI","DisplayTypePickerMenu","void","internal",True,False,"Rect position; Type[] baseTypes; Action<Type> callback; string noneOptionLabel = ""[None]""; Type selectedType = null; bool enableAbstract = false; bool enableGenericTypeDefinitions = false; FusionEditorGUIDisplayTypePickerMenuFlags flags = FusionEditorGUIDisplayTypePickerMenuFlags.Default"
"FusionEditorGUI","DisplayTypePickerMenu","void","internal",True,False,"Rect position; Type baseType; Action<Type> callback; string noneOptionLabel = ""[None]""; Type selectedType = null; bool enableAbstract = false; bool enableGenericTypeDefinitions = false; FusionEditorGUIDisplayTypePickerMenuFlags flags = FusionEditorGUIDisplayTypePickerMenuFlags.Default"
"FusionEditorGUI","GetPropertyHeight","float","internal",True,False,"SerializedProperty property"
"FusionEditorUtility","DelayCall","void","public",True,False,"EditorApplication.CallbackFunction callback"
"FusionGlobalScriptableObjectEditorAttribute","FusionGlobalScriptableObjectEditorAttribute","«ctor»","public",False,False,"Type objectType"
"FusionGlobalScriptableObjectEditorAttribute","Load","FusionGlobalScriptableObjectLoadResult","public",False,False,"Type type"
"FusionGlobalScriptableObjectUtils","SetDirty","void","public",True,False,"this FusionGlobalScriptableObject obj"
"FusionGlobalScriptableObjectUtils","GetGlobalAssetPath","string","public",True,False,""
"FusionGlobalScriptableObjectUtils","TryGetGlobalAssetPath","bool","public",True,False,"out string path"
"FusionGlobalScriptableObjectUtils","GetAttributeOrThrow","FusionGlobalScriptableObjectAttribute","private",True,False,"Type type"
"FusionGlobalScriptableObjectUtils","EnsureAssetExists","bool","public",True,False,""
"FusionGlobalScriptableObjectUtils","CreateDefaultAsset","FusionGlobalScriptableObject","private",True,False,"Type type"
"FusionGlobalScriptableObjectUtils","IsDefault","bool","private",True,False,"this FusionGlobalScriptableObject obj"
"FusionGlobalScriptableObjectUtils","SetGlobal","bool","private",True,False,"FusionGlobalScriptableObject obj"
"FusionGlobalScriptableObjectUtils","CreateFindDefaultAssetPathCache","void","internal",True,False,""
"FusionGlobalScriptableObjectUtils","ClearFindDefaultAssetPathCache","void","internal",True,False,""
"FusionGlobalScriptableObjectUtils","FindDefaultAssetPath","string","internal",True,False,"Type type; bool fallbackToSearchWithoutLabel = false"
"FusionGlobalScriptableObjectUtils","TryImportGlobal","bool","public",True,False,""
"FusionGrid","GetContentHash","int","public",False,False,""
"FusionGrid","FusionGrid","«ctor»","public",False,False,""
"FusionGrid","ResetColumns","void","private",False,False,""
"FusionGrid","ResetGUI","void","private",False,False,""
"FusionGrid","OnInspectorUpdate","void","public",False,False,""
"FusionGrid","OnEnable","void","public",False,False,""
"FusionGrid","OnGUI","void","public",False,False,"Rect rect"
"FusionGrid","DrawToolbarReloadButton","void","public",False,False,""
"FusionGrid","DrawToolbarSyncSelectionButton","void","public",False,False,""
"FusionGrid","DrawToolbarSearchField","void","public",False,False,""
"FusionGrid","DrawToolbarResetView","void","public",False,False,""
"FusionGrid","ResetTree","void","public",False,False,""
"FusionGrid","CreateColumns","IEnumerable<Column>","protected",False,False,""
"FusionGrid","CreateRows","IEnumerable<TItem>","protected",False,False,""
"FusionGrid","CreateContextMenu","GenericMenu","protected",False,False,"TItem item; TreeView treeView"
"FusionGrid","MakeSimpleColumn","Column","protected",True,False,"Expression<Func<TItem, T>> propertyExpression; Column column"
"InternalTreeView","InternalTreeView","«ctor»","public",False,False,"FusionGrid<TItem, TState> grid; MultiColumnHeader header"
"InternalTreeView","SelectionChanged","void","protected",False,False,"IList<int> selectedIds"
"InternalTreeView","SingleClickedItem","void","protected",False,False,"int id"
"InternalTreeView","SyncSelection","void","public",False,False,""
"InternalTreeView","GetColumnForIndex","Column","private",False,False,"int index"
"InternalTreeView","BuildRoot","TreeViewItem","protected",False,False,""
"InternalTreeView","GetComparision","Comparison<TItem>","private",False,False,""
"InternalTreeView","BuildRows","IList<TreeViewItem>","protected",False,False,"TreeViewItem root"
"InternalTreeView","ContextClickedItem","void","protected",False,False,"int id"
"InternalTreeView","RowGUI","void","protected",False,False,"RowGUIArgs args"
"InternalTreeView","DoesItemMatchSearch","bool","protected",False,False,"TreeViewItem item_; string search"
"ComparisonComparer","Compare","int","public",False,False,"TItem x; TItem y"
"RawDataDrawer","Clear","void","public",False,False,""
"RawDataDrawer","Refresh","void","public",False,False,"Span<T> data; int maxLength = 2048; bool addSpaces = true"
"RawDataDrawer","Refresh","void","public",False,False,"IList<byte> values; int maxLength = 2048"
"RawDataDrawer","Refresh","void","public",False,False,"SerializedProperty property; int maxLength = 2048"
"RawDataDrawer","GetHeight","float","public",False,False,"float width"
"RawDataDrawer","Draw","string","public",False,False,"Rect position"
"RawDataDrawer","Draw","string","public",False,False,"GUIContent label; Rect position"
"RawDataDrawer","DrawLayout","string","public",False,False,""
"ReflectionUtils","GetUnityLeafType","Type","public",True,False,"this Type type"
